43.6697	7.8064	10.8956	12.6560	5.6312	0.8478	15.1710	10.2012	9.7899
51.2306	9.9225	13.2315	16.9806	6.4321	1.0214	19.8275	4.5334	15.3317
52.6385	11.8054	15.7199	19.3686	7.3625	3.2586	23.9404	5.7731	20.4009
53.4677	13.9821	17.8107	21.5335	8.6114	5.9629	27.0914	7.2936	25.1622
54.5065	16.2805	19.6684	23.5641	9.9187	8.8997	29.8447	10.2074	28.0166
53.8770	18.7115	21.2808	25.5719	11.1859	12.0340	31.8688	17.2647	22.4671
53.2538	21.2504	22.7179	27.5859	12.3519	14.9165	33.3793	21.3164	22.7529
53.7358	23.8341	24.0908	29.6974	13.3938	17.8337	34.9688	19.4346	31.8621
53.3372	26.4523	25.3901	31.8786	14.4273	20.8206	36.4633	24.6516	28.9640
54.0056	29.0799	26.6124	34.1061	15.3570	23.5145	37.9000	29.2491	27.1854
55.5725	31.6999	27.7787	36.4326	16.1907	26.4571	39.5740	27.2826	37.4145
55.5052	34.3713	28.7921	38.8313	17.0218	29.9332	40.9085	30.7179	38.7634
54.6389	37.0851	29.6612	41.2369	17.8482	33.0947	41.7948	35.9309	32.5405
54.7446	39.8277	30.4795	43.6851	18.6010	36.1258	42.5987	37.1912	39.2111
54.1538	42.5907	31.2667	46.1129	19.3582	39.1247	43.4072	42.1490	32.0345
54.4861	45.3630	32.0334	48.5712	20.0126	42.0825	44.2808	43.0297	40.9043
54.6577	48.1459	32.7252	51.0582	20.5892	45.1387	45.1724	47.9680	33.7605
54.8500	50.9513	33.2922	53.5993	21.0699	48.2419	45.7265	49.0566	41.8854
54.4116	53.7780	33.7877	56.1556	21.5563	51.2268	46.1926	53.8461	34.2029
54.8470	56.6091	34.2643	58.7564	21.9361	54.2172	46.7041	54.8498	42.9486
54.6636	59.4295	34.7431	61.3933	22.3377	57.1636	47.2777	59.1726	37.0168
55.3535	62.2358	35.2152	64.0347	22.7023	60.1526	47.9133	60.8022	43.8379
55.9155	65.0535	35.6098	66.6766	23.0540	63.5715	48.5211	63.9110	46.3264
54.7761	67.8857	35.8451	69.3119	23.3588	66.8137	48.5786	67.2981	39.6586
54.3374	70.7346	36.0355	71.9618	23.6125	69.6158	48.6393	70.7356	36.2990
54.6472	73.6006	36.2573	74.6216	23.8216	72.5950	48.8459	72.7939	45.4961
54.2790	76.4714	36.4548	77.2920	24.0010	75.6511	49.0620	76.1784	41.2649
54.5493	79.3282	36.6454	79.9597	24.1534	78.4759	49.3364	79.3993	37.1388
55.3159	82.1812	36.8137	82.6393	24.2517	81.5851	49.6733	81.7567	46.3072
54.7545	85.0376	36.8609	85.3110	24.3237	84.7652	49.6256	85.0877	37.7551
54.6075	87.8924	36.8655	87.9909	24.3269	87.6486	49.5707	87.7249	42.9070
54.9696	90.7572	36.8752	90.7035	24.3045	90.7284	49.5877	90.7995	46.7143
54.5824	93.6170	36.8729	93.4104	24.3089	93.7391	49.6004	93.5671	37.8176
54.9760	96.4592	36.8897	96.0932	24.2535	96.5445	49.7179	96.7280	40.6971
55.9825	99.2928	36.8639	98.7947	24.1573	99.7168	49.8637	99.5969	47.0469
55.2737	102.1200	36.7150	101.4990	24.0502	102.9210	49.5919	102.3050	40.9066
55.1898	104.9540	36.5131	104.1830	23.9351	105.9930	49.2637	105.7520	46.1542
54.5554	107.8010	36.2930	106.8610	23.7763	108.9910	48.9365	107.7760	37.4157
54.8546	110.6510	36.0727	109.5340	23.5652	111.9100	48.7087	111.5270	44.7709
54.7402	113.5010	35.8566	112.2050	23.3724	114.9060	48.5544	113.5380	37.2425
55.3288	116.3410	35.5876	114.8480	23.1031	118.0250	48.3491	117.6180	44.9805
54.6483	119.1750	35.2017	117.4880	22.8135	121.1640	47.7649	119.1340	35.5044
54.3319	122.0100	34.7663	120.1070	22.4521	124.0730	47.2154	122.8450	40.8138
54.6580	124.8580	34.3139	122.7280	22.0481	127.1770	46.7064	126.7200	43.6399
54.0307	127.7030	33.8424	125.3420	21.6586	130.2060	46.1845	127.4400	34.4068
54.1438	130.5380	33.3519	127.8980	21.2095	133.0060	45.7518	130.9320	33.4739
54.9601	133.3500	32.8167	130.4090	20.6890	136.0310	45.3592	134.8920	40.3486
55.2297	136.1410	32.1593	132.9100	20.0616	139.4200	44.5359	138.8450	42.4193
54.3679	138.9060	31.3709	135.4170	19.4366	142.6380	43.4568	141.0390	38.0470
54.0385	141.6620	30.5491	137.8510	18.7764	145.4620	42.5472	141.8020	30.7782
54.5210	144.4190	29.7315	140.2470	18.0178	148.4010	41.7758	146.7820	36.9728
55.4016	147.1480	28.8450	142.6160	17.1588	151.7190	40.8587	151.0450	38.6891
54.7904	149.8130	27.8170	144.9640	16.3187	154.8720	39.6071	150.1000	28.5459
54.7010	152.4380	26.6675	147.2570	15.3626	157.7610	38.1556	156.1940	34.8838
54.0212	155.0540	25.4508	149.5360	14.3859	160.7200	36.6775	155.7870	27.0402
54.0375	157.6560	24.1704	151.7660	13.3694	163.6930	35.1582	162.2720	32.4547
53.8021	160.2220	22.8128	153.8900	12.2968	166.6650	33.5666	161.9290	25.4283
54.3651	162.7370	21.3477	155.9900	11.1536	169.8290	31.7846	168.6160	29.9216
53.3922	165.1480	19.6786	158.0320	10.0192	172.8340	29.3683	170.9480	26.4852
51.9977	167.4530	17.7758	160.0210	8.8099	175.3780	26.7052	168.2890	18.5805
51.5862	169.6700	15.6425	162.0600	7.5512	177.8670	23.7856	175.2430	20.1649
