56.1159	90.6735	43.6608	90.7046	30.6802	90.8941	56.8510	90.4695	45.6732
56.1477	93.4298	43.6279	93.0807	30.6904	93.8145	56.8008	93.7757	53.1900
56.3098	96.1836	43.5702	95.4426	30.5821	96.8229	56.8139	96.2869	44.2777
57.0309	98.9118	43.4606	97.8122	30.4166	99.7653	56.8919	99.4350	47.0157
57.7650	101.6270	43.2221	100.2100	30.1284	103.0990	56.6365	102.7050	54.4185
57.2654	104.3370	42.8523	102.6240	29.8669	106.4780	56.0602	105.9350	52.0699
56.3423	107.0430	42.4120	105.0190	29.5779	109.5260	55.3956	106.8380	44.2280
55.9845	109.7560	41.9465	107.3700	29.2250	112.3150	54.8710	109.9630	42.4488
56.7930	112.4710	41.4684	109.7090	28.7770	115.3210	54.4181	114.5580	50.6022
56.4849	115.1640	40.8980	112.0140	28.3254	118.5200	53.8038	115.5030	43.0658
56.2023	117.8190	40.1849	114.2270	27.7666	121.4460	52.8996	118.1030	40.2394
56.6678	120.4620	39.3842	116.4700	27.0574	124.5130	51.9655	123.5740	49.5849
56.3031	123.0910	38.5188	118.7050	26.3532	127.6600	50.8879	126.0620	46.2209
56.0273	125.6940	37.5954	120.9050	25.6035	130.5820	49.8376	125.9260	38.4470
56.3899	128.2750	36.6181	123.0460	24.7870	133.5010	48.7780	132.1980	45.4871
56.3194	130.8080	35.5375	125.1280	23.9438	136.5030	47.5721	131.1760	35.9770
56.2427	133.2760	34.3251	127.1190	22.9835	139.3020	46.1257	136.6300	40.9327
56.7534	135.6990	33.0177	129.0430	21.8856	142.2720	44.5941	141.1160	42.7136
56.9168	138.0710	31.6258	130.9670	20.7653	145.3460	42.8587	144.1900	40.9991
56.6862	140.3810	30.1439	132.8510	19.5880	148.2420	40.9540	145.8950	37.3923
56.6611	142.6270	28.5853	134.6440	18.3641	150.9040	39.1181	143.3510	29.5922
57.1830	144.7820	26.8954	136.3350	17.0400	153.7020	36.9527	152.0900	35.1860
56.0528	146.8190	25.0490	138.0100	15.7026	156.1430	34.4224	148.6880	27.1144
56.2226	148.7850	23.0936	139.5630	14.2521	158.4970	31.8919	156.0850	29.6048
55.2951	150.6890	21.0503	141.1180	12.8330	160.7840	29.2714	150.9230	21.5974
55.2448	152.5230	18.9282	142.5030	11.3711	162.9510	26.6723	160.4010	24.5945
55.4384	154.2360	16.7001	143.7660	9.8102	165.1860	23.8110	155.5340	17.2928
55.7669	155.7290	14.3116	144.9330	8.0986	167.1790	20.4464	165.2490	19.3483
54.5882	156.9510	11.7206	146.1750	6.3293	168.5750	16.5159	165.4530	14.7656
53.0288	157.9460	8.9507	147.6190	4.6192	169.4070	12.5141	164.1430	9.8470
52.4013	158.4860	5.9681	149.3090	3.0073	169.6400	8.0059	164.8400	5.4237
44.2550	159.4800	2.9681	152.8890	0.5935	167.8020	3.6093	156.5580	2.7186
