45.7056	1.4719	15.5283	6.2779	8.1958	-3.9510	21.9502	-2.1579	19.7105
48.0273	3.5509	17.9374	9.7500	9.1823	-1.4310	27.3458	-0.0066	24.2837
49.2492	6.3234	19.7140	12.0890	10.1065	1.4146	29.6248	5.9354	19.7006
50.5081	9.0892	21.2708	14.4367	11.0538	4.2716	31.5690	5.6590	28.2647
51.6023	11.8324	22.6955	16.8153	11.9878	7.1368	33.4181	10.5647	25.4802
52.2910	14.6083	23.9167	19.2940	12.9098	10.1725	34.9370	16.1124	20.1986
52.1526	17.4351	24.9483	21.8009	13.7813	13.2337	36.0518	15.8477	28.7058
52.4954	20.2858	25.9085	24.2856	14.5810	16.3894	37.1381	17.2950	34.5082
52.2657	23.1589	26.7884	26.8115	15.3352	19.5644	38.1321	22.1804	30.1328
52.6728	26.0142	27.6617	29.4187	16.0635	22.5073	39.1486	27.3842	23.0151
53.4126	28.8610	28.5142	32.0477	16.7420	25.6590	40.2490	26.5311	36.9379
53.1000	31.7460	29.1857	34.6992	17.3546	28.9355	40.9663	31.3177	30.6787
52.9799	34.6689	29.7296	37.4104	17.9255	32.1227	41.4937	32.8063	38.0450
52.4183	37.6042	30.2554	40.1166	18.4590	35.2321	41.9994	37.1712	32.4698
52.6188	40.5299	30.8050	42.7928	18.9474	38.2061	42.5853	41.6129	25.2887
52.9227	43.4423	31.3800	45.4882	19.3892	41.2228	43.2559	42.8448	34.4950
53.6813	46.3587	31.8885	48.2229	19.7894	44.4708	43.9492	44.9425	40.9981
52.9951	49.3008	32.2121	50.9927	20.1476	47.7688	44.2312	48.9382	35.1902
52.7754	52.2541	32.4644	53.7805	20.4599	50.7749	44.4261	52.8993	26.9218
52.5702	55.2219	32.7409	56.6323	20.7556	53.8271	44.6537	54.4488	39.2509
52.6220	58.1871	33.0427	59.4844	21.0440	56.8068	44.9912	58.9378	26.9496
52.9793	61.1311	33.4128	62.3381	21.3125	59.7486	45.4425	60.8343	35.9102
53.7288	64.0721	33.7427	65.1778	21.5525	62.9915	45.9381	63.2693	42.7838
53.0294	67.0221	33.8956	67.9684	21.7469	66.2436	45.9955	66.9077	34.7437
52.8405	69.9893	33.9704	70.7857	21.9009	69.3142	45.9776	69.4847	42.0897
52.5376	72.9666	34.0795	73.6414	22.0378	72.3263	46.0743	72.9211	36.1584
52.7977	75.9352	34.2558	76.5271	22.1760	75.2631	46.3066	76.2453	27.8413
53.2380	78.8951	34.4728	79.4034	22.2984	78.3288	46.5777	78.5353	42.3975
53.3725	81.8417	34.6253	82.1737	22.3867	81.5086	46.8559	81.7901	35.3755
53.3774	84.7953	34.6176	85.0034	22.4256	84.7290	46.7545	84.6859	43.2848
52.6268	87.7625	34.5307	87.8312	22.4375	87.8550	46.5835	87.7912	36.8870
52.5206	90.7343	34.4793	90.6883	22.4281	90.7542	46.4807	90.6630	29.0299
52.7023	93.7137	34.5046	93.5807	22.4137	93.7302	46.5274	93.7800	41.0082
53.1069	96.6824	34.5652	96.4592	22.4000	96.7624	46.6867	96.6455	27.7357
