44.2970	-6.9817	47.7826	-12.5468	41.7897	-1.4169	53.3941	-11.1811	43.7837
45.4712	-4.2142	45.7698	-9.8051	37.6902	3.2511	52.0152	-5.6104	45.7404
45.9776	-1.4768	43.3764	-7.4959	35.2244	5.8391	50.2921	-0.3264	45.4831
46.6981	1.2318	41.1339	-4.9464	32.8394	8.3079	48.6359	-2.0173	37.5608
47.3109	3.9778	39.0476	-2.2021	30.5267	10.7912	47.0439	5.5638	41.4424
47.6357	6.6937	36.9923	0.6386	28.2993	13.2446	45.2976	4.2440	34.0441
47.6862	9.4456	35.0023	3.6435	26.1352	15.6477	43.5317	5.3082	28.6931
47.6046	12.2948	33.1567	6.7640	24.1043	18.1374	41.9350	14.3063	36.4626
47.6567	15.2459	31.4883	9.9768	22.2673	20.7287	40.5398	13.5387	28.9058
47.8271	18.2937	30.0038	13.3154	20.6032	23.4130	39.2883	14.8008	23.3935
48.0596	21.3986	28.6609	16.6941	19.0618	26.2331	38.1742	23.4215	32.7172
48.0057	24.4937	27.3192	20.0886	17.5863	29.0789	36.9309	22.9522	24.3119
47.8639	27.5986	25.9968	23.5219	16.1601	31.8411	35.7187	24.7609	19.0743
47.7753	30.7664	24.8200	26.9983	14.8505	34.6417	34.6791	31.9043	27.8858
47.8448	33.9971	23.8196	30.5348	13.7477	37.5199	33.8271	32.0492	18.3020
47.9053	37.2749	22.9831	34.0682	12.7884	40.4931	33.1014	38.6238	27.2353
48.1970	40.5653	22.2406	37.6103	11.9409	43.5717	32.5262	38.7826	16.1575
48.0690	43.8359	21.4460	41.1467	11.0703	46.6430	31.7093	45.1649	26.4780
47.8978	47.1131	20.6658	44.6976	10.2696	49.6549	30.9763	45.7914	15.1911
47.7940	50.4222	20.0072	48.2426	9.5559	52.6696	30.3660	51.3398	24.3736
47.9071	53.7586	19.4866	51.8224	8.9988	55.7101	29.9218	52.6846	13.7278
47.8930	57.1146	19.1199	55.4040	8.5683	58.7752	29.6185	57.2494	20.1148
48.3333	60.4705	18.8019	58.9210	8.1867	62.0376	29.3917	61.5201	25.8412
48.0102	63.8086	18.3836	62.4249	7.7672	65.2984	28.9288	63.9043	19.1654
47.8781	67.1492	17.9691	65.9878	7.3647	68.3775	28.5243	66.4826	12.0169
47.9251	70.5103	17.6701	69.5278	7.0294	71.5220	28.2110	71.1015	23.9276
47.8075	73.8789	17.4730	73.0515	6.8282	74.6828	28.0568	73.9044	17.7423
48.0550	77.2470	17.3905	76.6002	6.7101	77.8071	28.0202	76.8521	11.0002
48.2245	80.6103	17.3382	80.1451	6.6028	81.0731	28.0453	80.8744	23.2689
48.0781	83.9682	17.1867	83.6643	6.4898	84.3683	27.8394	83.7931	10.9345
47.8563	87.3309	17.0431	87.2104	6.3566	87.5096	27.6608	87.3178	17.4860
47.8760	90.7028	17.0079	90.7284	6.3231	90.6711	27.5895	90.7020	23.1860
47.9014	94.0760	17.0718	94.2548	6.3987	93.8452	27.6898	94.1806	11.2066
48.0097	97.4384	17.2420	97.7870	6.5337	96.9872	27.8711	97.4212	18.1662
48.2473	100.7980	17.4037	101.2810	6.6856	100.2870	28.0903	100.4950	24.1638
47.9583	104.1630	17.4688	104.7920	6.7923	103.5670	28.0915	104.4510	12.3619
