44.3180	-4.7796	25.7358	-3.8790	18.0668	-6.8779	33.6172	-3.1414	22.0539
48.8840	-1.6366	26.3876	0.4651	16.5187	-3.6768	36.7016	-4.0348	30.1551
49.8468	1.6123	27.1270	3.3135	16.2680	0.0292	38.0891	-0.0381	33.8862
50.4498	4.7931	27.5927	6.1854	16.3119	3.6403	38.9372	4.1415	30.6919
51.5232	7.9195	27.9212	9.0367	16.4290	7.1687	39.5543	7.3215	36.3690
51.0668	11.0290	28.0642	11.9022	16.5423	10.6491	39.6829	10.4889	29.3296
50.6558	14.1419	28.0953	14.7931	16.5888	13.7676	39.6106	14.2146	27.7952
50.9203	17.2646	28.1350	17.7099	16.6190	16.9601	39.6376	16.9498	35.9174
50.6233	20.3817	28.1857	20.6602	16.6345	20.0768	39.7176	20.2249	30.7979
51.2187	23.4745	28.2625	23.6117	16.6191	23.0092	39.9360	23.8261	28.3904
52.5590	26.5418	28.3469	26.6053	16.5496	26.2626	40.2823	26.1836	38.0099
52.2364	29.5983	28.3336	29.6298	16.5124	29.7217	40.2405	29.6689	35.7840
51.7259	32.6490	28.2508	32.6544	16.4766	32.8490	40.0562	32.5436	30.3470
51.7149	35.7134	28.1889	35.7009	16.4428	35.8984	39.9108	35.8858	36.1684
51.3738	38.7839	28.1668	38.7295	16.4539	38.9083	39.8816	38.6476	28.6069
51.6966	41.8561	28.1808	41.7630	16.4433	41.9379	39.9370	41.9487	36.1491
51.9129	44.9161	28.1883	44.7840	16.4110	45.0367	40.0919	44.9661	28.7743
52.0211	47.9708	28.1198	47.8244	16.3331	48.1623	39.9313	48.0616	36.0579
51.5957	51.0306	28.0187	50.8780	16.2679	51.1594	39.7825	51.1121	28.2478
51.8395	54.0953	27.9497	53.9378	16.1884	54.1674	39.6947	54.0653	35.9611
51.7092	57.1564	27.9290	57.0165	16.1321	57.1626	39.7167	57.2225	29.4011
52.0757	60.2034	27.9634	60.0877	16.1227	60.1364	39.8491	60.1897	34.3402
52.8399	63.2458	27.9857	63.1455	16.0875	63.4412	40.0113	63.4929	37.7180
51.9122	66.2839	27.9008	66.2058	16.0714	66.6528	39.7584	66.1712	31.1507
51.5089	69.3311	27.7955	69.2558	16.0442	69.5009	39.5522	69.3889	27.7581
51.8064	72.3982	27.7505	72.3281	16.0027	72.4890	39.4692	72.4151	36.2259
51.4447	75.4708	27.7337	75.3927	16.0037	75.5629	39.4739	75.4864	31.7053
51.7592	78.5282	27.7550	78.4468	15.9735	78.4526	39.5776	78.6291	27.9302
52.3535	81.5789	27.7869	81.5144	15.9647	81.5837	39.7424	81.5742	36.3625
51.8907	84.6275	27.7392	84.5728	15.9368	84.7301	39.5909	84.6372	28.2115
51.6284	87.6795	27.6850	87.6308	15.9190	87.6670	39.4621	87.6631	32.3957
51.9220	90.7430	27.6688	90.7046	15.8769	90.7211	39.4273	90.7970	36.4414
51.6776	93.8007	27.6944	93.7890	15.8922	93.7267	39.5050	93.7153	28.1813
51.9675	96.8410	27.7737	96.8458	15.9216	96.5950	39.6667	97.0085	30.9335
52.8892	99.8719	27.8392	99.9108	15.9058	99.7479	39.8836	99.7607	36.9855
52.1942	102.9020	27.8184	102.9920	15.9301	102.9360	39.7527	102.8360	30.6312
52.0668	105.9440	27.7862	106.0560	15.9583	105.9910	39.6121	105.9670	36.2980
51.6410	108.9970	27.7893	109.1210	15.9969	108.9880	39.5669	108.9380	28.7559
51.9716	112.0530	27.8355	112.1960	16.0278	111.9610	39.6257	112.0060	35.8257
51.9458	115.1030	27.9235	115.2740	16.0985	114.9610	39.7919	115.0160	29.1033
52.3573	118.1480	27.9934	118.3250	16.1681	118.0960	39.9458	118.1130	36.5597
51.7951	121.1990	27.9844	121.3850	16.2083	121.2290	39.7949	121.1180	28.0235
51.4633	124.2620	27.9814	124.4500	16.2630	124.1770	39.7002	124.1250	32.8288
51.7463	127.3410	28.0202	127.5110	16.3129	127.2820	39.7213	127.4050	36.5958
51.3251	130.4190	28.0867	130.5780	16.3797	130.3300	39.7895	130.0890	28.4106
51.4139	133.4870	28.1760	133.6100	16.4647	133.1930	39.9397	133.7730	27.6260
51.9829	136.5410	28.2702	136.6470	16.5061	136.1710	40.1675	136.4360	32.8127
52.2025	139.6030	28.3020	139.6840	16.5224	139.4660	40.1284	139.4480	37.6957
51.4670	142.6760	28.2703	142.7110	16.5619	142.7150	39.9920	142.7120	33.2732
51.2783	145.7520	28.2620	145.7360	16.5943	145.6600	39.9422	145.7980	28.1365
51.5615	148.8240	28.3258	148.7480	16.6056	148.6030	40.0741	148.8320	33.1703
52.4330	151.8880	28.4061	151.7700	16.5878	151.8520	40.3001	151.9750	37.5808
51.9775	154.9420	28.3889	154.7900	16.6052	155.1290	40.2787	154.9400	28.9734
51.7029	158.0040	28.2979	157.7890	16.5840	158.2390	40.0119	158.1010	36.2219
51.1188	161.0870	28.2232	160.7780	16.5800	161.3540	39.8618	161.0870	29.6746
51.1859	164.1850	28.1742	163.7500	16.5599	164.5060	39.7704	164.4790	36.2767
51.0042	167.2880	28.1398	166.6940	16.5582	167.6870	39.7466	167.4390	29.6856
51.4631	170.3950	28.0875	169.5960	16.5421	171.0770	39.7505	170.9950	37.1783
50.6547	173.5140	27.8893	172.4540	16.4979	174.5860	39.3548	174.2180	33.0822
49.5673	176.6640	27.5280	175.2640	16.4409	177.8790	38.6581	176.7970	27.6900
48.9514	179.8860	27.0590	178.0740	16.3641	181.2740	37.8455	181.2920	32.4277
48.8970	183.1710	26.3443	180.9080	16.5290	184.9000	36.6579	185.6910	30.5274
44.6020	186.3420	25.6905	185.2780	18.0017	188.3510	33.6131	184.5980	21.5719
